white_matter	global_signal	std_dvars	framewise_displacement	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	trans_x	trans_y	trans_z	rot_x	rot_y	rot_z
4461.51421482015	6189.76427256192	1.059657	0.117699565	0.019051041	-0.09158704890000001	-0.036247165	0.0162670126	0.0184617	-0.027309500000000004	0.12355	0.000987051	7.72333e-05	0.000120255
4464.91536558232	6195.07712063959	1.05586	0.018720935	0.049253829299999996	-0.0200761969	-0.015079209	0.0334569089	0.0184525	-0.0340235	0.129476	0.0009380460000000001	0.00011086	0.00015905799999999998
4461.13496662484	6195.3073543131995	1.03645	0.0508879	0.0526742192	0.029901401400000003	0.0082596475	0.0316917306	0.0241456	-0.0161398	0.12503399999999998	0.0006422509999999999	0.000201344	0.000230161
4459.10915221747	6191.50422372641	1.0621399999999999	0.08628775	0.0281399973	0.06805479019999999	-0.013749254399999999	0.0417370802	0.0184402	0.0396996	0.121519	0.000239643	0.000211643	0.000218509
4454.41056702727	6193.58598834782	1.068397	0.116196405	-0.055515942400000004	0.0383411563	0.0059089834	-0.013422073500000001	0.0229709	-0.00919965	0.141477	0.0006352269999999999	0.000426344	-2.73751e-05
4453.5665181699105	6191.437796658211	1.035272	0.01548739	-0.04392497150000001	-0.0419128049	0.0107777225	-0.0165756329	0.028447900000000005	-0.015094	0.140707	0.000628704	0.000482155	-3.19619e-05
4459.35488027485	6187.68634418292	1.089496	0.048310045	0.041497403100000003	-0.0480951645	0.0266030536	0.0550969776	0.039970900000000004	-0.01867	0.147856	0.000668903	0.0007138410000000001	0.000217394
4442.34566550545	6171.46574625687	1.125812	0.1071951	0.047762494100000004	0.0544900742	0.0134926489	0.019709588899999998	0.0357824	0.0303147	0.120893	0.000295782	0.0007097000000000001	0.00038131
4456.50784719287	6166.91197750092	1.0751760000000001	0.03909055	-0.049751715700000004	0.0365224421	-0.0094427925	0.0331101845	0.0345103	0.0375881	0.134158	0.000182007	0.000542024	0.00031716
4443.81675504693	6166.24908095999	1.0366440000000001	0.07577110000000001	-0.04636115	-0.0384780083	-0.0128168945	0.0038427118	0.0336843	-0.0121055	0.133874	0.000612661	0.000542024	0.000248464
4444.66924378567	6165.861887735229	1.097591	0.030700900000000003	0.0396111064	-0.0615777155	0.011964335800000002	0.0436338258	0.0358143	-0.0187728	0.144475	0.0005404359999999999	0.0006600730000000001	0.00028424200000000003
4449.72473273701	6162.03990232439	1.091465	0.04596589	0.0356641034	0.0500983717	-0.0047687693	0.024296186	0.030318099999999997	-0.00276006	0.128361	0.000548435	0.000542024	0.00024343099999999998
4444.741073855321	6158.114007249979	1.0547389999999999	0.09225411	-0.0482202845	0.0535967095	-0.0314117482	0.0056314435	0.042808099999999995	0.041625199999999994	0.13829	0.000347883	0.0007195719999999999	0.00037432800000000005
4438.06342755753	6156.3222076847105	1.062335	0.1082382	-0.055515630700000006	-0.0299932741	-3.6309499999999995e-05	-0.0114230463	0.0327702	-0.0120865	0.14063499999999998	0.0008533589999999999	0.000652599	0.000103905
4448.06335119359	6164.202996704039	1.094403	0.03427675	0.022935745	-0.060113767699999994	0.0273468644	-0.021694999399999998	0.0376028	-0.020649400000000002	0.153616	0.0008533589999999999	0.000662587	0.000251922
4441.44575556265	6164.19311282198	1.0728	0.016412	0.05407007269999999	0.0006829462	0.0262628678	0.0056916441000000005	0.0361144	-0.014671799999999999	0.1575	0.0008533589999999999	0.000606537	0.000297112
4449.25871770354	6165.27873631514	1.068127	0.09089075	0.0465889712	0.056724202599999995	0.005534309499999999	-0.0156776201	0.0371906	0.04388	0.140647	0.000723335	0.00072345	0.00033837
4447.14407202659	6170.9990302339	1.0540370000000001	0.072880878	-0.0484680294	0.0531055863	0.012116706999999999	-0.034815091400000005	0.037469	-0.0007719280000000001	0.152944	0.0008533589999999999	0.00067781	0.000200963
4450.49154757188	6178.02137368457	1.019506	0.034670272	-0.0636995208	-0.0099963038	0.021151918399999997	-0.0429005753	0.0329778	-0.013812999999999999	0.156461	0.0008533589999999999	0.000475226	0.000270799
4453.58430871125	6183.598068677261	1.023252	0.0313433	-0.041029254	-0.0481852129	0.0278619139	0.0039180264	0.0328523	-0.027770299999999998	0.165946	0.0008533589999999999	0.000360478	0.00031156099999999997
4462.63149724762	6179.601862989561	1.0620120000000002	0.0840733	0.022067650699999997	-0.0793178279	-0.0210416969	-0.0129473099	0.032792400000000006	0.0220083	0.142519	0.0008533589999999999	0.000475226	0.000210153
4459.7743848828295	6180.936917924139	1.068972	0.05907876	0.046884458899999995	0.0013170592	-0.0058752195	-0.0364811206	0.036875599999999994	-0.00594976	0.133804	0.00103489	0.000388011	0.000112449
4451.300683250829	6179.618312475191	1.101664	0.03528889	0.0096282285	0.0702360503	-0.0029359404	-0.0478763272	0.041144	-0.014669100000000001	0.142507	0.00100419	0.000628426	0.000111601
4456.46564778593	6178.11118480276	1.062054	0.04275595	-0.0591409845	0.0070923088	0.02282201	-0.021388084300000002	0.039561	-0.0283764	0.153949	0.0008533589999999999	0.0006092119999999999	0.000262029
4451.63014221782	6165.81599000379	1.048625	0.047720115	-0.0188667953	-0.050610416799999995	-0.0030350368	-0.023842349300000003	0.0444815	-0.0032408000000000003	0.146396	0.0008533589999999999	0.000637553	8.81497e-05
4447.11365202245	6154.22005326921	1.089752	0.046393475	0.0713352691	-0.010526947	0.0211803998	-0.046039526399999996	0.0439623	0.00790743	0.148886	0.00113372	0.000816972	-9.67912e-05
4450.20185926899	6157.53903681777	1.082702	0.03901394	0.04021381	0.050202076500000005	0.0332315918	-0.0620126895	0.0479467	-0.00319727	0.156874	0.0009325710000000001	0.000918913	-0.000112438
4449.734569145529	6166.657406629761	1.0653059999999999	0.053673995	-0.0246103578	0.0585304808	0.016389988600000002	-0.0451701992	0.045087199999999994	-0.0209562	0.173052	0.000852337	0.0007562239999999999	-1.78097e-05
4446.21714231964	6163.46615907408	1.010213	0.048147775	-0.061288260899999995	-0.0096910435	0.0479779583	-0.0165097923	0.05215830000000001	-0.00327274	0.180483	0.000618732	0.0007722839999999999	-8.7389e-05
4442.82188125887	6163.92121027111	1.035587	0.095211055	-0.0090220228	-0.061781158499999995	0.0393268958	-0.0664258878	0.0466681	0.061591599999999996	0.17186400000000002	0.0005550630000000001	0.0009586839999999999	-1.27077e-05
4443.288139166621	6166.16080008168	1.08915	0.069388915	0.0542655311	-0.0318496009	0.047736676299999996	-0.0704432785	0.0564116	0.0301548	0.179076	0.00068203	0.00114253	-0.00012182700000000001
4437.800637581649	6165.43229244278	1.0681379999999998	0.06617211	0.0393327936	0.0463265167	0.0443247746	-0.0768774296	0.04529469999999999	0.00362934	0.173269	0.00046489800000000005	0.000981646	-0.00019826599999999998
4443.57564160094	6176.3509904823495	1.00118	0.03925845	0.0343383984	0.0510963101	0.0565477821	-0.041436146800000004	0.05317919999999999	-0.00651051	0.165268	0.000514835	0.00107882	-0.00031581700000000003
4448.84243117983	6185.92452501769	0.972339	0.02362674	0.0141511595	0.04814145139999999	0.0544317347	-0.083894096	0.052941699999999994	-0.0105375	0.17732	0.00061493	0.00112493	-0.00031581700000000003
4450.83041791739	6193.97398335195	1.0346739999999999	0.052525699999999995	-0.0028004846999999996	0.0701589738	0.0818499464	-0.031427570099999996	0.055308800000000005	-0.020839	0.198464	0.0008048010000000001	0.00116898	-0.00017547599999999998
4450.79119372043	6186.46739589247	1.0266819999999999	0.07866943	-0.0449451104	0.0279626204	0.0251000996	-0.0405744239	0.0539504	0.0186872	0.181125	0.00104549	0.00109139	-8.48384e-05
4449.039766536021	6179.7736069743105	1.033734	0.098322835	-0.05442415	-0.0192318767	0.0406089798	-0.0736064893	0.0432943	0.077372	0.177333	0.0008870210000000001	0.000865491	3.45923e-05
4449.06702917446	6178.04103028811	1.045369	0.090783265	0.022612008500000003	-0.0728713305	0.0433532412	-0.0836762374	0.0432174	0.013914	0.18387799999999999	0.00104742	0.000851678	-0.000205263
4454.10630626731	6172.33952733484	1.127294	0.0435805	0.058962631200000004	0.045167508499999995	0.0366337815	-0.0498293353	0.0432495	0.00772688	0.177018	0.000729782	0.0009586839999999999	-1.9881400000000002e-05
4445.58020450842	6159.45652653797	1.114435	0.060932785	-0.0528058645	0.0197165116	0.061219468099999994	-0.029029594900000004	0.043249	-0.0106182	0.198978	0.00043475699999999997	0.000885927	-6.46435e-05
4446.27093897366	6147.53021648499	1.043272	0.053757975	-0.0287040827	-0.0345077104	0.035500939	-0.0411104562	0.043245599999999995	0.024135900000000002	0.191695	0.000628649	0.000867589	-8.6763e-05
4437.3465841067	6136.61635986835	1.086039	0.01586445	0.07265666679999999	-0.0080590888	0.062092064800000006	-0.0580242508	0.043218400000000004	0.027926799999999998	0.18825699999999998	0.000609554	0.0008396030000000001	-0.000211849
4438.04460480048	6145.086397616	1.100882	0.03687148	-0.0272698119	0.0626407354	0.0525782604	-0.0674152843	0.043221300000000004	0.00258902	0.19401600000000002	0.000544482	0.0008837510000000001	-0.000205633
4437.10115964217	6151.30859361107	1.0553190000000001	0.04360122	-0.0694936091	-0.0197619827	0.0672685754	-0.0815110483	0.03791	-0.010460500000000001	0.204538	0.000384623	0.000845776	-0.000109099
4441.058006767371	6160.29293854674	1.034319	0.02889798	-0.0130385707	-0.0503249583	0.0339640876	-0.0304279669	0.0366226	-0.00153582	0.19242	0.000314145	0.000898125	-0.00011763
4435.41925522171	6165.405083976179	1.067921	0.10234957	0.0558413086	-0.02821078	0.035201265	-0.0688583134	0.0306655	0.07550319999999999	0.19076300000000002	0.00033956300000000003	0.000708685	-0.00025670099999999997
4438.74881878851	6182.99675305125	1.057954	0.09667185	0.0384976095	0.0450676352	0.0707519217	-0.08731228949999999	0.035954	0.0130548	0.193195	0.000545599	0.000958685	-0.000330724
4440.00283943818	6196.582763010071	1.069136	0.022484599999999997	-0.008627075	0.0572555481	0.0702637112	-0.07562550330000001	0.03516969999999999	0.003334	0.192619	0.00041310699999999996	0.000907356	-0.000286475
4444.76712212234	6204.233306530649	1.034905	0.05984976	-0.0644494858	0.014003438899999998	0.08281555639999999	-0.011749465800000001	0.0285276	-0.00706731	0.20853000000000002	0.000223752	0.000708685	-0.000136594
4443.55171848392	6200.4141332604295	1.030456	0.12769136	-0.0643792578	-0.0257317349	0.052618722300000004	-0.0612642296	0.0216344	0.07377919999999999	0.189553	2.6009e-05	0.000545555	-0.000195214
4460.14349307676	6197.10965979028	1.0250059999999999	0.0558629	-0.0206988463	-0.0675568899	0.0522527096	-0.0849301394	0.0278683	0.058673800000000005	0.186861	0.00012023200000000001	0.000708685	-0.000574493
4455.35735170699	6200.47126063375	1.044668	0.07546435	0.0287557161	-0.0541307318	0.056290724199999996	-0.0660850804	0.0394755	0.028196199999999998	0.194571	0.000136696	0.0011298	-0.000650305
4456.65921859071	6200.77999773407	1.066614	0.03932109	0.0570721793	0.0184179142	0.0495327724	-0.0401756022	0.0342555	0.00451141	0.195717	0.000103066	0.00108307	-0.000545259
4452.936380838661	6191.59737677447	1.077528	0.07302759	-0.0025298554000000003	0.0658635941	0.0801800097	-0.028667454	0.0369199	0.020846	0.21092199999999997	-0.000415816	0.00106956	-0.000301179
4455.412848481	6178.58473605426	1.038474	0.08503225	-0.057806743499999994	0.0331018405	0.074295838	-0.038193874100000004	0.0321181	0.0763916	0.205362	-0.000153383	0.00103795	-0.000389633
4452.61007923738	6170.374474831079	1.0504129999999998	0.065355685	-0.050138073899999996	-0.0514011618	0.0825588253	-0.0640069454	0.0296613	0.0487516	0.21875999999999998	-8.40983e-05	0.000788388	-0.000508004
4445.254752967129	6176.674630272901	1.054458	0.052770435	0.022455678700000002	-0.0728900227	0.0879042994	-0.054504897000000004	0.0364523	0.030314099999999997	0.224989	-0.000177395	0.00110622	-0.000523134
4450.40271630231	6177.5886114818895	1.064694	0.0315323	0.0647664028	0.015477093	0.0918429693	-0.0503763216	0.0345056	0.0178573	0.232408	-0.00020688599999999998	0.00109239	-0.000372259
4447.89406781726	6169.4334128726205	1.06282	0.045081699999999995	-0.018080028799999998	0.0646281743	0.0867069085	-0.0344499585	0.0362625	0.0557267	0.232447	-0.000253087	0.0011166	-0.000410176
4442.107102239461	6160.161058844251	1.053266	0.050438	-0.06693672490000001	0.0041668606	0.06239514980000001	-0.0454391586	0.034220099999999996	0.0755822	0.212081	-0.00028264	0.0010314999999999999	-0.000459005
4444.67476917565	6162.74940140578	1.06419	0.06128225	0.0070885932	-0.0424307472	0.0707441883	-0.0635201967	0.0303195	0.048296	0.199798	-0.00018707	0.000837615	-0.000525799
4435.41087605889	6167.198709422801	1.076673	0.06487295	0.056938459299999994	-0.0059612985	0.052638887300000006	-0.0295156599	0.0355504	0.0179578	0.196819	-0.00018707	0.00123244	-0.000394127
4438.80522634109	6168.02164255009	1.065928	0.08070715	0.0421669225	0.043373734299999994	0.055573724500000005	-0.02639159	0.030499900000000003	0.0410957	0.175545	-0.000353187	0.000843703	-0.00032408599999999996
4431.7823342478205	6166.0931951781395	1.0759450000000002	0.06276699999999999	-0.0372141214	0.058737149599999997	0.055779593200000005	-0.0385674793	0.0273091	0.0690875	0.181773	-0.00018707	0.00072019	-0.000541584
4434.71504123368	6165.60009138905	1.049282	0.06639625	-0.058100353	-0.039988178199999995	0.0402476855	-0.0372233181	0.029677699999999998	0.032721299999999995	0.196991	-0.00018707	0.0008358230000000001	-0.00067482
4430.31179117348	6164.2456613016	1.068669	0.06443425	0.0451915642	-0.0578148087	0.055012764400000004	-0.030386019500000003	0.0432689	0.0113359	0.19459100000000001	-0.00018707	0.00118089	-0.00047873400000000003
4438.68154261169	6166.11363463995	1.0897700000000001	0.02310197	0.0533843582	0.028390712999999998	0.0552214403	-0.0056422167	0.0347152	0.00439103	0.19328	-0.00018707	0.00118095	-0.000352946
4438.02353545629	6165.74115016489	1.060324	0.10049952	-0.015016773	0.0694355195	0.0133933759	-0.0213711621	0.029662400000000002	0.0452645	0.171645	-0.000335281	0.000685878	-0.000368428
4441.68031140294	6168.3920102331995	1.055712	0.06153795	-0.0560963768	0.0174173726	0.014209659099999999	-0.0234896909	0.036352499999999996	0.051207	0.169248	-0.000124743	0.00117937	-0.000594565
4445.96133497944	6176.81493457177	1.0392860000000002	0.050012400000000005	-0.0404817395	-0.0539372179	0.012918841799999999	-0.0566358054	0.035173800000000005	0.0209186	0.177548	2.3103000000000002e-05	0.00117165	-0.000545225
4442.06229193396	6180.58441644031	1.051	0.05507245	0.031223897900000002	-0.0733425164	0.050183266	-0.0349431175	0.0395343	0.012329999999999999	0.201757	-0.00018707	0.00123244	-0.000457901
4443.08904297186	6179.19801451261	1.03078	0.0600746	0.0650276833	-0.042867961100000004	0.0278198315	-0.0077348424	0.0348765	0.0022067	0.189701	0.00023548	0.0010831	-0.000550761
4438.736371481429	6171.755661644979	1.027884	0.129159085	0.049169221	0.0140418866	0.023717771800000002	-0.033690783700000004	0.0258645	0.06755130000000001	0.171441	-1.64477e-05	0.0009363739999999999	-0.000882957
4447.64202502848	6186.771090533671	1.043517	0.080457465	0.0181968749	0.0622374343	0.0615038521	-0.0690834236	0.031574	0.0314482	0.193108	-0.00010941399999999999	0.0008417019999999999	-0.000731038
4451.81290511694	6196.4132611694395	1.060433	0.087408965	-0.019684003999999998	0.0605522428	0.054098940899999996	-0.0407139123	0.0290142	0.00441761	0.21866300000000002	-3.75725e-05	0.000644989	-0.000354321
4450.49172972759	6197.29905947785	1.0274290000000001	0.01674186	-0.06900131849999999	0.0198557841	0.0639775884	-0.042652851900000004	0.029323200000000004	0.00473542	0.23071599999999998	-3.75725e-05	0.0006749680000000001	-0.000303059
4452.834130764871	6192.491320593829	1.046846	0.137132205	-0.0598038767	-0.0295681761	0.0333329511	-0.0691287077	0.0222067	0.07628919999999999	0.19659000000000001	-0.000287573	0.000484116	-0.000348925
4452.16568001524	6187.89504570425	1.039022	0.05403580000000001	-0.010073480899999999	-0.0572830254	0.0455827013	-0.0602331604	0.02607	0.05767819999999999	0.20910399999999998	-0.00014397299999999999	0.000670859	-0.00039953199999999997
4443.805947141261	6178.858078969661	1.071956	0.14602020000000002	0.0674175979	-0.0082687661	0.0424624322	-0.0689482169	0.026155900000000003	-0.017418700000000002	0.22031799999999999	0.0007380310000000001	0.000725017	-0.00014322600000000001
4445.30108123691	6174.0568087190795	1.0934409999999999	0.041224195	0.0327305758	0.058863287800000004	0.032807782599999995	-0.0522542967	0.031937099999999996	-0.0218495	0.201295	0.0007380310000000001	0.000858122	-3.65471e-05
4451.07523519621	6167.4282690338005	1.0654540000000001	0.15405845	0.0094341991	0.052771579299999996	-0.0325669861	-0.048042864000000005	0.026180000000000002	0.06663229999999999	0.163973	0.000363461	0.0007827410000000001	-3.65471e-05
4447.7098476724395	6171.793153701	1.1027559999999998	0.08787101	-0.061759818499999994	0.0372963902	-0.0756169922	-0.0191176824	0.0237767	0.0741702	0.11314600000000001	6.07147e-05	0.000668843	-0.00016195899999999999
4444.8177006921005	6176.037437975219	1.0483280000000001	0.080377185	-0.0470857002	-0.0377794025	-0.06433504799999999	-0.004904958	0.0178077	0.047441000000000004	0.115048	-0.000516001	0.000673874	-0.000495752
4444.25568959767	6170.824850164089	1.08054	0.06462095	0.0401441539	-0.0480874917	-0.06536092019999999	0.014228670300000001	0.019754499999999998	0.0111489	0.105671	-0.000250541	0.0007204760000000001	-0.000523791
4435.69594975037	6161.35570541412	1.155507	0.10235855	0.014685827	0.0627715428	-0.0625556157	0.0215250973	0.026121	-0.0211234	0.117005	0.000298931	0.000881162	-0.00018623400000000002
4441.093102101489	6148.36822022683	1.071995	0.04264183	-0.052603177699999996	0.007089589	-0.0867488743	0.0494993296	0.026082799999999996	-0.00806822	0.109767	0.000103405	0.000794425	-0.00035018
4440.02791620805	6143.7461606792795	1.06504	0.07426137	-0.0062517384	-0.0563099817	-0.09122058109999999	0.0018887943	0.023328799999999997	0.0365717	0.10724500000000001	-0.00018554900000000002	0.000633976	-0.00031267400000000004
4442.60633033133	6150.64806220112	1.087053	0.06548943	0.0663244565	-0.0061170695999999995	-0.0707968065	0.021554815	0.0193257	0.00363912	0.10497999999999999	-0.000131579	0.000689323	-0.000729132
4436.18947029657	6156.20120048926	1.0912620000000002	0.05401602	0.0157340645	0.054901632699999994	-0.0767120786	0.006004691600000001	0.0195101	-0.017409	0.109418	0.000247887	0.00075083	-0.000603195
4439.47774523499	6160.66236963786	1.028097	0.02062795	-0.0321529171	0.0312666102	-0.0684655029	0.0461002671	0.018617500000000002	-0.0238767	0.10561300000000001	0.000295565	0.000741949	-0.000735889
4441.1127141999705	6156.57198916538	1.0578889999999999	0.12005165	-0.045378853200000006	-0.0420881533	-0.0808611751	0.006876001600000001	0.0160725	0.049852	0.09487580000000001	-0.00018895099999999997	0.000645475	-0.0008157139999999999
4437.31367464114	6156.36374647954	1.075418	0.07427435	0.0284654673	-0.0647099059	-0.088279916	-0.0016469947	0.0213035	0.00864165	0.103184	-0.000102294	0.0008109430000000001	-0.000954085
4445.21273571591	6152.25776796866	1.076272	0.07324345	0.0686723316	-0.00184831	-0.1060348816	0.0237938137	0.016751	-0.010546799999999999	0.0898848	0.000424179	0.0007482810000000001	-0.0008191539999999999
4450.547955124461	6155.36615079583	1.097343	0.042925599999999994	0.0252775052	0.0522032001	-0.0957413965	0.050880263200000005	0.020140099999999998	-0.024936	0.10298099999999999	0.00038757900000000004	0.0007767130000000001	-0.000643164
4448.406896869071	6146.06800028416	1.066425	0.1068441	-0.0600217733	0.0306909908	-0.08622475660000001	0.05593414309999999	0.0259464	0.0205541	0.0951292	-0.000351397	0.0008447810000000001	-0.0007900380000000001
4449.1784477525	6139.36693622312	1.051751	0.05349331	-0.0484812351	-0.043430190199999996	-0.10645615800000001	0.02070917	0.025885599999999998	0.00723276	0.0906947	2.55504e-05	0.000865825	-0.00110558
4457.96982894867	6142.76041666677	1.0335969999999999	0.05447109	0.0112424424	-0.0804469939	-0.1150161974	0.022052929500000002	0.025905200000000003	-0.0211627	0.0936941	0.000406645	0.000931593	-0.00111985
4453.877943721261	6142.017739528421	1.080566	0.043420345	0.0523059829	0.0126253358	-0.0990689387	0.0501161563	0.025927	-0.0252227	0.08921699999999999	1.6166099999999998e-05	0.00106628	-0.000947787
4452.52276593208	6129.98945921905	1.066395	0.035733945	-0.0191152537	0.0497814565	-0.0853987333	0.0651999909	0.0313417	-0.020567500000000002	0.104143	0.000108334	0.00111991	-0.00101675
4450.03105792839	6123.39373336077	1.0481260000000001	0.10903955	-0.0548150325	0.0016969209	-0.0928842941	0.0480957879	0.037627999999999995	0.0449	0.105575	-0.000300896	0.00107705	-0.000751765
4440.629697966579	6124.196522667869	1.056129	0.093757875	-0.0136104332	-0.0672761058	-0.08560105650000001	0.027027414	0.0435392	0.00824188	0.122341	-4.20799e-05	0.00121914	-0.00103931
4450.4997445789795	6133.26599339713	1.063982	0.03848737	0.0658934092	-0.0076265013000000005	-0.0686739039	-0.0019101262	0.0436208	0.00110092	0.134129	-3.24467e-05	0.00121914	-0.000659407
4440.35670727075	6142.903587504449	1.063279	0.045868965	0.043936808	0.045330281900000005	-0.0609876339	0.0519990338	0.0436406	-0.00614403	0.116949	-0.000119927	0.00136986	-0.00046912300000000006
4437.94775867951	6143.218003284261	1.046651	0.10970518	0.0020181831	0.0639241964	-0.0668015096	0.0515154117	0.0388796	0.0515731	0.0986619	-0.000351405	0.00114001	-0.000586594
4441.57411462203	6144.77094117844	1.046246	0.07276645	-0.0689880341	0.0139563107	-0.09336079289999999	0.0156237626	0.041005599999999996	0.0205465	0.11079100000000001	-0.00020035	0.00125093	-0.000874314
4441.57047150776	6153.30326701505	1.028669	0.06611861	-0.0164294923	-0.0387335347	-0.0787950649	0.0036690925	0.043499800000000005	-0.009402410000000009	0.114953	0.000108334	0.00135874	-0.00104809
4443.50192925559	6154.05759478859	1.056323	0.05928362	0.040065658500000004	-0.0435700798	-0.048105537000000004	0.0416665176	0.0543461	-0.0179277	0.130442	1.02404e-05	0.00142014	-0.000719123
4443.928962966379	6147.79781922752	1.093852	0.053052915	0.058829151399999995	0.0278967235	-0.0696937194	0.0311333636	0.0506722	0.00141189	0.11145799999999999	-1.85561e-05	0.00150723	-0.000824345
4436.741462826761	6143.08093448443	1.0811540000000002	0.057592755	-0.023000120099999997	0.0459118518	-0.0836869047	0.014718576200000002	0.0550424	0.0255745	0.11674200000000001	-0.000322091	0.00163506	-0.0008684989999999999
4441.98681875004	6144.09425828925	1.03636	0.06198014	-0.027005732200000004	-0.0265827219	-0.0798411547	-0.0095286495	0.05686569999999999	-0.00974232	0.122926	-3.62126e-05	0.00163506	-0.0009557410000000001
4442.17377123056	6150.83258735366	1.094275	0.030323355	0.0446513003	-0.04683179269999999	-0.042677281	0.052156656399999994	0.0563229	-0.0134763	0.13456400000000002	-1.99631e-05	0.00172389	-0.0007726489999999999
4434.820205798879	6154.49927353527	1.093634	0.06248829	0.0440620361	0.0292490121	-0.0567989636	0.0423136383	0.0543249	0.013167600000000002	0.113871	1.4066999999999998e-06	0.00161442	-0.000904877
4435.52496625406	6155.03494495143	1.060665	0.091746085	-0.0108863075	0.0587310278	-0.0779964108	-0.0023353361	0.05890650000000001	0.0500478	0.10516099999999999	-0.000527175	0.00149727	-0.000719123
4436.09481004416	6172.058814671321	1.074346	0.13556189999999999	-0.05543182730000001	-0.0067876052000000004	-0.0740887502	-0.0092275285	0.0655521	0.004153899999999999	0.141681	0.000108335	0.00158534	-0.000925591
4443.2139410726895	6184.136679951031	1.072217	0.102082	-0.0304810646	-0.044145439800000005	-0.0267900156	-0.0549986079	0.0578649	-0.0221209	0.163669	0.0005715669999999999	0.0016856999999999998	-0.0005665430000000001
4440.3704903864	6181.255872390179	1.0337049999999999	0.0516371	-0.0038607307	-0.0404655434	-0.0168402498	-0.0469639408	0.0592514	-0.022095300000000002	0.174051	0.000806587	0.00198125	-0.000300253
4451.76918774572	6182.37668430172	0.997195	0.0965525	0.0218922891	-0.0657732094	-0.0523706158	-0.0366998402	0.0617254	0.0197327	0.148844	0.000512657	0.00173431	-0.000300253
4449.1237403199	6186.100131261229	1.002278	0.140966665	0.013140460500000001	-0.0440626442	-0.0670652023	-0.034100666099999996	0.047851599999999994	0.0686735	0.121544	-8.38843e-05	0.00131381	-0.000300253
4455.56251975885	6194.74831067293	1.046986	0.055108335	0.0749984159	-0.027138810699999998	-0.0703016821	-0.0047058783	0.0478469	0.0344795	0.116597	-0.000349837	0.00136711	-0.000300253
